ageb_id,municipio,population,grade,index_value,index_normalized
090050001085A,Gustavo A. Madero,4357,Medio,119.966304349821,0.937131787643964
0900500010864,Gustavo A. Madero,5592,Medio,121.130664016724,0.946227328779611
0900500010879,Gustavo A. Madero,1856,Muy bajo,124.77236201962,0.974674908106235
0900500010883,Gustavo A. Madero,766,Bajo,122.802681437237,0.959288501937773
0900500010898,Gustavo A. Madero,1533,Muy bajo,124.283715130028,0.970857781825225
0900500010900,Gustavo A. Madero,1915,Muy bajo,124.558007595731,0.973000451720025
0900500010915,Gustavo A. Madero,1933,Muy bajo,125.222660823694,0.978192473521979
090050001092A,Gustavo A. Madero,2904,Bajo,123.538819388305,0.965038935593089
0900500010934,Gustavo A. Madero,2566,Muy bajo,124.101711166985,0.96943603510918
0900500010949,Gustavo A. Madero,1842,Muy bajo,124.880319548687,0.975518231844122
0900500010953,Gustavo A. Madero,1247,Muy bajo,123.939163924438,0.968166276998265
0900500010968,Gustavo A. Madero,1798,Muy bajo,125.115789721763,0.977357636545529
0900500010972,Gustavo A. Madero,2989,Bajo,121.683302613578,0.950544334283766
0900500010987,Gustavo A. Madero,2773,Bajo,121.68454676835,0.950554053154341
0900500010991,Gustavo A. Madero,5676,Medio,120.062750958426,0.937885192387277
0900500011006,Gustavo A. Madero,4733,Bajo,121.410957122654,0.948416873425907
0900500011025,Gustavo A. Madero,7872,Bajo,121.570877466776,0.949666111191288
090050001103A,Gustavo A. Madero,4250,Medio,120.892291845954,0.944365254760338
0900500011044,Gustavo A. Madero,6184,Medio,118.979135649017,0.929420395896885
0900500011059,Gustavo A. Madero,3949,Bajo,121.300764548642,0.947556090354956
0900500011063,Gustavo A. Madero,2382,Muy bajo,125.381226637016,0.979431130200645
0900500011082,Gustavo A. Madero,2822,Bajo,123.29795169946,0.963157367522312
0900500011097,Gustavo A. Madero,2433,Bajo,123.425892809212,0.964156795499569
090050001110A,Gustavo A. Madero,3057,Muy bajo,124.760374286715,0.97458126443164
0900500011114,Gustavo A. Madero,2112,Muy bajo,124.277505731503,0.970809276332184
0900500011129,Gustavo A. Madero,1745,Muy bajo,124.771683509747,0.974669607841523
0900500011133,Gustavo A. Madero,6118,Bajo,121.546633983047,0.949476730186607
0900500011148,Gustavo A. Madero,4353,Bajo,121.477225780003,0.948934539329364
0900500011152,Gustavo A. Madero,3678,Medio,120.143681981656,0.938517395195271
0900500011167,Gustavo A. Madero,5776,Muy alto,115.07480063418,0.898921194709979
0900500011171,Gustavo A. Madero,6810,Bajo,122.016613613633,0.953148034839646
0900500011186,Gustavo A. Madero,6233,Bajo,121.200311478689,0.94677138863784
0900500011190,Gustavo A. Madero,4698,Bajo,121.463625954301,0.948828302590303
0900500011203,Gustavo A. Madero,3360,Medio,119.920942792321,0.936777440165311
0900500011218,Gustavo A. Madero,3646,Medio,120.535102288595,0.941575023868173
0900500011222,Gustavo A. Madero,3836,Medio,120.933732976046,0.944688977330067
0900500011237,Gustavo A. Madero,2770,Bajo,122.338492263217,0.955662430160265
0900500011241,Gustavo A. Madero,61,Medio,120.534726222279,0.941572086179121
0900500011256,Gustavo A. Madero,1121,Alto,118.532108100999,0.925928384306877
0900500011260,Gustavo A. Madero,2382,Bajo,123.129795475179,0.961843794149206
0900500011275,Gustavo A. Madero,2985,Bajo,123.694452933728,0.966254686494388
090050001128A,Gustavo A. Madero,7970,Bajo,121.397611322813,0.948312621041614
0900500011294,Gustavo A. Madero,7001,Bajo,121.250825354262,0.947165984093396
0900500011307,Gustavo A. Madero,13176,Bajo,121.951533400416,0.952639652616133
0900500011311,Gustavo A. Madero,2212,Bajo,123.006342255868,0.960879423889322
0900500011326,Gustavo A. Madero,2602,Bajo,121.846748032225,0.951821108609595
0900500011330,Gustavo A. Madero,5138,Medio,120.902824463073,0.944447531616016
0900500011345,Gustavo A. Madero,6216,Bajo,122.014139045813,0.953128704443686
090050001135A,Gustavo A. Madero,6197,Bajo,121.593888987793,0.949845868565198
0900500011364,Gustavo A. Madero,4742,Bajo,121.244241212997,0.947114551250584
0900500011379,Gustavo A. Madero,5453,Bajo,122.013075960433,0.953120400019312
0900500011383,Gustavo A. Madero,4092,Bajo,122.095929254092,0.953767618883137
0900500011398,Gustavo A. Madero,3003,Bajo,121.845590119517,0.951812063429683
0900500011400,Gustavo A. Madero,4437,Medio,121.057430899465,0.945655259126695
0900500011415,Gustavo A. Madero,3347,Bajo,123.581571286108,0.965372897388694
090050001142A,Gustavo A. Madero,2240,Muy bajo,124.030859656228,0.968882569673262
0900500011434,Gustavo A. Madero,1729,Bajo,121.395684354167,0.948297568285081
0900500011449,Gustavo A. Madero,2830,Bajo,122.685882911582,0.958376115649517
0900500011453,Gustavo A. Madero,4315,Bajo,122.365394357546,0.955872579234094
0900500011468,Gustavo A. Madero,3220,Bajo,121.727331426786,0.950888270863733
0900500011472,Gustavo A. Madero,2827,Bajo,122.408773785024,0.956211443056231
0900500011487,Gustavo A. Madero,2732,Bajo,121.696829671357,0.950650002587099
0900500011504,Gustavo A. Madero,1035,Bajo,123.169328595005,0.962152612058157
0900500011523,Gustavo A. Madero,5471,Bajo,122.490895280209,0.956852945384774
0900500011538,Gustavo A. Madero,4658,Bajo,121.778897578007,0.951291086302098
0900500011542,Gustavo A. Madero,5144,Medio,120.756581651424,0.94330513760585
0900500011557,Gustavo A. Madero,3663,Bajo,122.868030784333,0.959798986534232
0900500011561,Gustavo A. Madero,4128,Muy bajo,124.430940500325,0.972007851215131
0900500011576,Gustavo A. Madero,4358,Muy bajo,124.37413887457,0.971564138212767
0900500011580,Gustavo A. Madero,3199,Bajo,123.222569553796,0.962568510465282
0900500011595,Gustavo A. Madero,3490,Muy bajo,124.071987770311,0.969203847079296
0900500011608,Gustavo A. Madero,2467,Muy bajo,123.79627449986,0.967050078390537
0900500011612,Gustavo A. Madero,2463,Muy bajo,123.782551532296,0.966942879713413
0900500011627,Gustavo A. Madero,637,Muy bajo,123.929172691573,0.968088229233389
0900500011631,Gustavo A. Madero,4100,Bajo,123.458573530767,0.964412085042562
0900500011650,Gustavo A. Madero,7789,Muy bajo,125.644403300569,0.981486967616983
0900500011665,Gustavo A. Madero,4977,Bajo,123.058537017513,0.961287149796617
090050001167A,Gustavo A. Madero,7456,Bajo,122.022046538191,0.953190474809196
0900500011684,Gustavo A. Madero,4341,Bajo,121.981384240572,0.952872836186714
0900500011699,Gustavo A. Madero,3550,Bajo,121.867911685079,0.951986431130283
0900500011701,Gustavo A. Madero,3544,Medio,120.807073273479,0.94369955922527
0900500011716,Gustavo A. Madero,3589,Medio,120.687706308099,0.942767109248934
0900500011720,Gustavo A. Madero,3006,Bajo,123.135440195231,0.961887888585737
0900500011735,Gustavo A. Madero,5876,Bajo,122.331042569424,0.955604235945654
090050001174A,Gustavo A. Madero,5034,Bajo,121.206352822963,0.946818581354072
0900500011754,Gustavo A. Madero,5282,Bajo,122.363147151762,0.955855024905116
0900500011769,Gustavo A. Madero,5556,Bajo,121.619804925778,0.950048314155434
0900500011773,Gustavo A. Madero,4611,Bajo,122.583037847428,0.957572728570595
0900500011788,Gustavo A. Madero,3082,Muy bajo,123.874454348169,0.967660790051619
0900500011792,Gustavo A. Madero,2749,Bajo,123.290296361602,0.963097566893377
0900500011805,Gustavo A. Madero,3937,Muy bajo,124.445042761571,0.972118012792275
090050001181A,Gustavo A. Madero,3787,Bajo,122.52481998734,0.957117952476646
0900500011824,Gustavo A. Madero,3291,Muy bajo,124.174567120214,0.970005158498121
0900500011839,Gustavo A. Madero,4354,Bajo,121.673623106769,0.950468721605949
0900500011843,Gustavo A. Madero,3934,Bajo,123.118214882593,0.961753330902126
0900500011858,Gustavo A. Madero,2052,Bajo,122.696501493572,0.958459064030533
0900500011862,Gustavo A. Madero,3806,Bajo,122.446338606028,0.95650488535281
0900500011877,Gustavo A. Madero,2646,Bajo,122.333416248544,0.955622778236917
0900500011881,Gustavo A. Madero,2455,Bajo,122.620484916041,0.957865251029639
0900500011896,Gustavo A. Madero,4486,Muy bajo,124.002733940925,0.968662862131185
0900500011909,Gustavo A. Madero,6163,Bajo,122.902745813564,0.960070167326021
0900500011913,Gustavo A. Madero,6882,Bajo,122.238323594847,0.954879950081675
0900500011932,Gustavo A. Madero,3949,Bajo,122.291699600124,0.955296903421316
0900500011951,Gustavo A. Madero,2954,Bajo,122.519030478865,0.957072727007243
0900500011970,Gustavo A. Madero,5898,Bajo,122.307016496079,0.955416553269369
0900500011985,Gustavo A. Madero,6515,Bajo,122.420682439208,0.95630446899751
090050001199A,Gustavo A. Madero,4250,Bajo,123.522617171435,0.964912369949992
0900500012004,Gustavo A. Madero,2711,Bajo,123.691955589376,0.966235178176706
0900500012019,Gustavo A. Madero,4307,Bajo,122.156333859495,0.95423947701155
0900500012023,Gustavo A. Madero,4433,Bajo,123.388846900758,0.963867406753269
0900500012038,Gustavo A. Madero,3222,Bajo,122.833895191261,0.959532332080457
0900500012042,Gustavo A. Madero,3604,Bajo,123.511302181979,0.964823981494976
0900500012057,Gustavo A. Madero,2694,Bajo,122.318982777614,0.955510029373914
0900500012061,Gustavo A. Madero,3153,Bajo,122.598390542734,0.957692658069757
0900500012076,Gustavo A. Madero,2946,Bajo,122.599244192668,0.957699326462957
0900500012080,Gustavo A. Madero,2148,Bajo,122.228723491728,0.954804957675718
0900500012095,Gustavo A. Madero,4036,Bajo,122.616220502439,0.957831939029547
0900500012108,Gustavo A. Madero,3677,Bajo,121.628156295642,0.950113551925426
0900500012112,Gustavo A. Madero,384,Muy alto,114.984866420763,0.898218662356027
0900500012127,Gustavo A. Madero,6630,Medio,121.143964155722,0.946331224478517
0900500012131,Gustavo A. Madero,4822,Bajo,121.658131017161,0.950347703210761
0900500012146,Gustavo A. Madero,2810,Bajo,123.51137178355,0.964824525196351
0900500012150,Gustavo A. Madero,3106,Bajo,123.499007826964,0.964727942603423
0900500012165,Gustavo A. Madero,1009,Bajo,121.845559712595,0.951811825902215
090050001217A,Gustavo A. Madero,4413,Medio,120.067426875221,0.937921718896017
0900500012184,Gustavo A. Madero,2870,Bajo,123.080936532205,0.961462126406586
0900500012199,Gustavo A. Madero,3485,Bajo,122.870324494358,0.959816904136911
0900500012201,Gustavo A. Madero,4422,Bajo,122.153606314135,0.954218170449906
0900500012216,Gustavo A. Madero,3197,Bajo,121.781518842148,0.95131156263471
0900500012220,Gustavo A. Madero,5296,Medio,119.043610109247,0.929924046205198
0900500012235,Gustavo A. Madero,3997,Bajo,122.378531990371,0.955975205495711
090050001224A,Gustavo A. Madero,3517,Bajo,123.122395405997,0.961785987583447
0900500012254,Gustavo A. Madero,3267,Medio,121.074035431163,0.945784967502369
0900500012269,Gustavo A. Madero,2773,Medio,120.1242166689,0.938365339470633
0900500012273,Gustavo A. Madero,5032,Bajo,122.568042435929,0.957455590038564
0900500012288,Gustavo A. Madero,7055,Bajo,121.703609377975,0.950702963113115
0900500012292,Gustavo A. Madero,4245,Bajo,122.875073340581,0.959854000343002
0900500012305,Gustavo A. Madero,3614,Bajo,122.217506776362,0.954717336901042
090050001231A,Gustavo A. Madero,3306,Bajo,122.906687347842,0.960100957113904
0900500012324,Gustavo A. Madero,2997,Bajo,122.82179800517,0.959437833398619
0900500012339,Gustavo A. Madero,751,Medio,121.033673879404,0.945469678193781
0900500012343,Gustavo A. Madero,3588,Bajo,123.358457643531,0.963630017270405
0900500012358,Gustavo A. Madero,1767,Bajo,122.615964427068,0.957829938664764
0900500012362,Gustavo A. Madero,2422,Muy bajo,124.326567486604,0.971192528367095
0900500012377,Gustavo A. Madero,2986,Muy bajo,123.729955562355,0.966532019717346
0900500012381,Gustavo A. Madero,2918,Bajo,122.557728462915,0.95737502114865
0900500012396,Gustavo A. Madero,3449,Bajo,121.41863760758,0.948476870494308
0900500012409,Gustavo A. Madero,3728,Muy bajo,124.196600822834,0.970177277521346
0900500012428,Gustavo A. Madero,2407,Bajo,121.478580227434,0.948945119764842
0900500012432,Gustavo A. Madero,2660,Bajo,123.645612377381,0.965873162381208
0900500012447,Gustavo A. Madero,2642,Bajo,123.448679482833,0.964334796449924
0900500012451,Gustavo A. Madero,3246,Bajo,123.06159509003,0.961311038312486
0900500012466,Gustavo A. Madero,3163,Bajo,123.520311250331,0.96489435695895
0900500012470,Gustavo A. Madero,5374,Medio,120.401978592611,0.940535111470507
0900500012485,Gustavo A. Madero,6176,Bajo,121.746032519273,0.951034356786178
0900500012536,Gustavo A. Madero,1867,Bajo,121.235728317739,0.94704805170478
0900500012574,Gustavo A. Madero,3313,Medio,119.180176786577,0.930990853882172
0900500012593,Gustavo A. Madero,5726,Medio,120.161808193459,0.93865899036537
0900500012606,Gustavo A. Madero,3240,Bajo,121.455528526034,0.948765048516848
0900500012610,Gustavo A. Madero,7326,Medio,120.710771794338,0.94294728817892
0900500012625,Gustavo A. Madero,7116,Medio,121.110875654558,0.94607274951411
090050001263A,Gustavo A. Madero,2465,Muy bajo,123.935819578172,0.968140152219216
0900500012644,Gustavo A. Madero,2242,Muy bajo,123.829471154551,0.967309398209732
0900500012659,Gustavo A. Madero,2132,Bajo,122.82143847881,0.9594350249135
0900500012663,Gustavo A. Madero,2595,Bajo,122.248032422946,0.954955791806421
0900500012678,Gustavo A. Madero,2434,Muy bajo,123.874007729802,0.967657301236399
0900500012682,Gustavo A. Madero,5028,Medio,120.978440808872,0.945038218156689
0900500012697,Gustavo A. Madero,2999,Muy bajo,123.773571519225,0.966872731218402
090050001270A,Gustavo A. Madero,2602,Muy bajo,123.909801786569,0.967936910986704
0900500012714,Gustavo A. Madero,2630,Bajo,123.140617681385,0.961928333166253
0900500012729,Gustavo A. Madero,4496,Medio,120.472197786779,0.94108363748633
0900500012733,Gustavo A. Madero,3894,Bajo,121.705285655993,0.950716057568467
0900500012748,Gustavo A. Madero,3855,Bajo,121.403889346585,0.948361662609349
0900500012752,Gustavo A. Madero,4278,Bajo,121.405745789535,0.948376164445593
0900500012767,Gustavo A. Madero,5406,Medio,120.559704028846,0.941767203438474
0900500012771,Gustavo A. Madero,5099,Medio,120.263168997828,0.939450782963387
0900500012786,Gustavo A. Madero,2091,Muy bajo,123.921541502443,0.968028617245254
0900500012790,Gustavo A. Madero,3663,Muy bajo,124.017576699612,0.968778808196682
0900500012803,Gustavo A. Madero,4272,Bajo,122.99773785057,0.960812209501397
0900500012822,Gustavo A. Madero,3802,Medio,120.761026454384,0.943339858739974
0900500012837,Gustavo A. Madero,3315,Medio,120.384021309886,0.94039483591103
0900500012841,Gustavo A. Madero,2417,Alto,118.391499231566,0.924830000540831
0900500012856,Gustavo A. Madero,4890,Muy bajo,124.155187621988,0.969853773124413
0900500012860,Gustavo A. Madero,4900,Muy bajo,123.938110741686,0.968158049929505
0900500012875,Gustavo A. Madero,2195,Muy bajo,125.336642058482,0.97908285219034
090050001288A,Gustavo A. Madero,1702,Bajo,122.555179035976,0.95735510598132
0900500012894,Gustavo A. Madero,2140,Muy bajo,123.971997245481,0.968422758591244
0900500012907,Gustavo A. Madero,5111,Bajo,122.863868117442,0.959766469341296
0900500012930,Gustavo A. Madero,4364,Bajo,123.287632422433,0.963076757199442
0900500012945,Gustavo A. Madero,4598,Bajo,121.788572930896,0.951366666531048
090050001295A,Gustavo A. Madero,4267,Bajo,122.439620453884,0.956452405667259
0900500012964,Gustavo A. Madero,4888,Medio,120.149976008274,0.938566561771235
0900500012979,Gustavo A. Madero,5544,Medio,120.385160646841,0.940403735984126
0900500012983,Gustavo A. Madero,3377,Medio,120.305931942648,0.939784831054148
0900500012998,Gustavo A. Madero,4749,Medio,119.764723866622,0.935557116492775
0900500013017,Gustavo A. Madero,1925,Medio,119.577426858057,0.93409402248977
0900500013055,Gustavo A. Madero,2876,Bajo,123.098816033143,0.961601794363912
090050001306A,Gustavo A. Madero,2899,Bajo,121.510733450905,0.949196288690588
0900500013074,Gustavo A. Madero,2060,Bajo,121.832616453056,0.951710718011835
0900500013089,Gustavo A. Madero,8133,Bajo,121.71081996059,0.950759289480863
0900500013093,Gustavo A. Madero,12036,Bajo,121.752529706528,0.951085110376863
0900500013110,Gustavo A. Madero,1574,Muy bajo,123.778624952837,0.966912206746969
0900500013125,Gustavo A. Madero,3029,Bajo,123.39002320928,0.963876595634376
090050001313A,Gustavo A. Madero,1484,Muy bajo,125.548024162887,0.980734089931229
0900500013144,Gustavo A. Madero,4023,Medio,120.433405436262,0.94078060618947
0900500013159,Gustavo A. Madero,4982,Medio,120.824664873662,0.943836978209846
0900500013163,Gustavo A. Madero,1911,Bajo,122.276787693759,0.955180417200081
0900500013178,Gustavo A. Madero,1870,Bajo,122.654160522446,0.958128312240047
0900500013182,Gustavo A. Madero,2221,Bajo,123.276985237754,0.962993585384943
0900500013197,Gustavo A. Madero,5244,Bajo,123.359771917378,0.963640283884904
090050001320A,Gustavo A. Madero,1993,Muy bajo,124.406741089203,0.971818814489128
0900500013214,Gustavo A. Madero,5814,Medio,120.187558074182,0.938860138778536
0900500013229,Gustavo A. Madero,3544,Alto,118.159432404264,0.923017181500509
0900500013233,Gustavo A. Madero,6414,Medio,120.028404243322,0.937616888727343
0900500013248,Gustavo A. Madero,5663,Medio,119.970983991451,0.937168343249729
0900500013252,Gustavo A. Madero,6248,Medio,120.833258235893,0.943904106333472
0900500013267,Gustavo A. Madero,3857,Medio,120.512936240698,0.941401871013271
0900500013271,Gustavo A. Madero,4264,Bajo,121.165241131923,0.946497432238697
0900500013286,Gustavo A. Madero,3236,Medio,120.311453268945,0.939827961584929
0900500013290,Gustavo A. Madero,4654,Bajo,122.29835248277,0.955348873246014
0900500013303,Gustavo A. Madero,1861,Bajo,123.314939989031,0.963290073670601
0900500013318,Gustavo A. Madero,4304,Medio,119.390853957505,0.932636584947059
0900500013322,Gustavo A. Madero,4420,Medio,120.021970036081,0.937566627112919
0900500013337,Gustavo A. Madero,3043,Bajo,122.249726387599,0.954969024423129
0900500013341,Gustavo A. Madero,2343,Bajo,122.992750382841,0.96077324927357
0900500013356,Gustavo A. Madero,1096,Muy bajo,125.31608187624,0.978922243755803
0900500013360,Gustavo A. Madero,4725,Medio,120.827440933256,0.943858663746503
0900500013375,Gustavo A. Madero,1196,Muy bajo,124.170608178331,0.969974232728552
090050001338A,Gustavo A. Madero,2997,Muy bajo,125.281652554257,0.978653294801912
0900500013394,Gustavo A. Madero,2891,Bajo,123.307396379202,0.963231145819134
0900500013407,Gustavo A. Madero,8413,Muy bajo,124.813995888076,0.975000136275795
0900500013411,Gustavo A. Madero,5806,Alto,117.867638507223,0.920737796986341
0900500013426,Gustavo A. Madero,2443,Medio,118.818179443565,0.928163066371194
0900500013430,Gustavo A. Madero,4345,Medio,119.2478359262,0.931519381711796
0900500013445,Gustavo A. Madero,4319,Medio,119.018479170932,0.929727732738048
090060001001A,Iztacalco,6014,Bajo,123.287394178083,0.963074896123913
0900600010024,Iztacalco,5155,Bajo,122.986661048522,0.9607256816771
0900600010039,Iztacalco,4548,Bajo,121.39001714681,0.948253298186152
0900600010043,Iztacalco,5255,Bajo,123.357090703367,0.963619339246382
0900600010058,Iztacalco,3919,Bajo,122.906247333072,0.960097519883507
0900600010077,Iztacalco,4527,Bajo,121.760574655405,0.951147954500995
0900600010081,Iztacalco,7404,Muy bajo,123.954592678845,0.968286800642609
0900600010096,Iztacalco,8297,Bajo,123.452550226506,0.964365033248142
0900600010109,Iztacalco,6369,Bajo,122.896239790656,0.96001934471453
0900600010128,Iztacalco,5499,Bajo,123.533275520978,0.964995628980224
0900600010132,Iztacalco,4303,Bajo,121.325870817967,0.9477522111172
0900600010166,Iztacalco,2473,Bajo,122.035261224211,0.953293702981474
0900600010170,Iztacalco,2014,Bajo,121.694090537019,0.950628605496706
0900600010185,Iztacalco,10395,Muy bajo,124.034762744618,0.968913059136284
090060001019A,Iztacalco,2185,Bajo,121.735052584466,0.950948585652446
0900600010202,Iztacalco,5819,Bajo,123.094526176898,0.961568283615428
0900600010217,Iztacalco,7652,Muy bajo,123.823174600599,0.967260211891187
0900600010221,Iztacalco,6103,Bajo,123.54872326086,0.965116300931977
0900600010236,Iztacalco,4221,Muy bajo,124.215950591349,0.970328430657699
0900600010240,Iztacalco,2790,Bajo,122.917178697278,0.960182911601915
0900600010255,Iztacalco,7139,Bajo,122.548916217588,0.957306183192349
090060001026A,Iztacalco,3997,Bajo,122.079480913609,0.953639130614669
0900600010274,Iztacalco,4869,Bajo,121.664506012815,0.950397502286481
0900600010289,Iztacalco,1038,Muy bajo,124.389762622502,0.971686185073415
0900600010293,Iztacalco,5556,Bajo,122.722043230979,0.958658586506165
0900600010310,Iztacalco,9912,Bajo,123.125996310331,0.961814116497932
0900600010325,Iztacalco,4283,Bajo,122.28236316008,0.955223970652437
090060001033A,Iztacalco,4787,Bajo,123.317220369762,0.963307887149833
0900600010344,Iztacalco,3910,Bajo,121.9803892698,0.952865063848118
0900600010359,Iztacalco,6468,Bajo,122.823408422948,0.959450413378459
0900600010363,Iztacalco,5344,Bajo,122.335185626969,0.955636599957734
0900600010378,Iztacalco,2360,Bajo,122.51539148722,0.957044300568971
0900600010382,Iztacalco,2840,Bajo,122.911570626332,0.960139103454461
0900600010397,Iztacalco,7901,Bajo,122.065937988758,0.953533338363715
0900600010414,Iztacalco,3190,Bajo,122.785182549,0.959151807184152
0900600010429,Iztacalco,2593,Bajo,122.83989268606,0.959579182261043
0900600010433,Iztacalco,2737,Bajo,122.628698454747,0.957929412114309
0900600010448,Iztacalco,2579,Bajo,122.75039704226,0.958880075848494
0900600010452,Iztacalco,1986,Bajo,121.702572301546,0.950694861860907
0900600010471,Iztacalco,3513,Bajo,122.395654089417,0.956108956913442
0900600010486,Iztacalco,1631,Bajo,121.226230730898,0.946973860117549
0900600010490,Iztacalco,3843,Bajo,122.136653943834,0.954085744889486
0900600010503,Iztacalco,4722,Bajo,122.836958016662,0.959556257724069
0900600010518,Iztacalco,5337,Bajo,122.057713919202,0.953469095015996
0900600010522,Iztacalco,3376,Bajo,122.035442381044,0.953295118110724
0900600010537,Iztacalco,4131,Bajo,122.476841513443,0.956743162628324
0900600010541,Iztacalco,3564,Bajo,121.319334610511,0.947701152715339
0900600010556,Iztacalco,4808,Bajo,122.501840094635,0.956938442171258
0900600010575,Iztacalco,6876,Bajo,121.446921609027,0.948697814508395
090060001058A,Iztacalco,4801,Medio,121.146401483198,0.946350263966872
0900600010594,Iztacalco,2900,Bajo,121.709390020719,0.950748119326755
0900600010607,Iztacalco,7114,Bajo,122.245359257185,0.954934910037808
0900600010611,Iztacalco,5465,Bajo,122.046591151478,0.953382208125075
0900600010626,Iztacalco,1985,Medio,120.606568593715,0.942133291847143
0900600010630,Iztacalco,2680,Bajo,122.086289579661,0.953692317360922
0900600010645,Iztacalco,2127,Bajo,122.10276548074,0.953821020922434
090060001065A,Iztacalco,2015,Bajo,121.897013829535,0.952213766170786
0900600010664,Iztacalco,3851,Muy bajo,123.846973932044,0.967446123344764
0900600010679,Iztacalco,2575,Bajo,121.662026111662,0.950378130228522
0900600010683,Iztacalco,4346,Bajo,121.804704179272,0.951492677794874
0900600010698,Iztacalco,3033,Bajo,121.622862384191,0.950072197874145
0900600010700,Iztacalco,3686,Bajo,122.012569567659,0.953116444268831
0900600010715,Iztacalco,2275,Bajo,122.256736493184,0.955023784739486
090060001072A,Iztacalco,2520,Medio,120.069012450668,0.937934104816891
0900600010734,Iztacalco,2950,Bajo,122.435205866868,0.956417920568766
0900600010749,Iztacalco,2692,Muy bajo,124.372268126492,0.971549524630232
0900600010753,Iztacalco,2113,Bajo,121.281700107019,0.9474071660853
0900600010768,Iztacalco,2016,Medio,121.127992038657,0.946206456288825
0900600010772,Iztacalco,1971,Muy bajo,124.339999857349,0.971297457010823
0900600010787,Iztacalco,4868,Bajo,121.454390323322,0.948756157304037
0900600010791,Iztacalco,1795,Bajo,122.19367649842,0.954531183705033
0900600010804,Iztacalco,4824,Medio,120.715086805277,0.942980995426443
0900600010823,Iztacalco,3361,Bajo,123.596465870989,0.965489248300987
0900600010838,Iztacalco,2924,Muy bajo,123.818617296839,0.967224611942995
0900600010842,Iztacalco,2068,Muy bajo,124.029790579972,0.968874218450403
0900600010876,Iztacalco,1859,Muy bajo,124.402462474495,0.971785391555312
0900600010880,Iztacalco,1783,Muy bajo,124.82502158527,0.975086264888139
0900600010895,Iztacalco,2428,Muy bajo,124.152228198935,0.969830655221171
0900600010908,Iztacalco,1288,Muy bajo,125.007143723173,0.976508934741877
0900600010927,Iztacalco,2727,Bajo,123.412656013136,0.964053394611825
0900600010931,Iztacalco,2852,Bajo,122.505616931894,0.956967945407785
0900600010946,Iztacalco,2334,Muy bajo,124.103604487426,0.969450825018557
0900600010950,Iztacalco,2296,Bajo,123.283021195342,0.963040736022407
0900600010965,Iztacalco,1629,Muy bajo,124.659575580371,0.973793862732633
090060001097A,Iztacalco,1528,Muy bajo,124.469047315692,0.972305527368442
0900600010984,Iztacalco,1628,Muy bajo,125.126367007281,0.977440262333989
0900600010999,Iztacalco,928,Bajo,123.684155465785,0.966174246535909
0900600011003,Iztacalco,2550,Bajo,123.274614834366,0.962975068682466
0900600011018,Iztacalco,2119,Bajo,122.388184873245,0.956050610197327
0900600011022,Iztacalco,2024,Bajo,123.325934883615,0.963375961664509
0900600011037,Iztacalco,2212,Medio,119.472757966817,0.933276388357505
0900600011041,Iztacalco,4529,Bajo,121.921936360747,0.95240845163979
0900600011056,Iztacalco,4258,Bajo,121.433037774073,0.948589359195542
0900600011060,Iztacalco,3704,Medio,120.861754053672,0.944126704977323
0900600011075,Iztacalco,2887,Bajo,121.271579127601,0.947328104788991
090060001108A,Iztacalco,4564,Medio,119.971351987926,0.937171217900205
0900600011094,Iztacalco,4236,Muy bajo,124.257613354319,0.970653884540368
0900600011107,Iztacalco,4414,Bajo,122.023917216213,0.953205087844479
0900600011111,Iztacalco,1413,Muy bajo,124.129197228598,0.969650745916471
0900600011126,Iztacalco,5768,Bajo,121.875015790583,0.952041925738762
0900600011130,Iztacalco,3560,Bajo,122.238570727435,0.954881880588793
090060001115A,Iztacalco,2063,Bajo,121.570515757061,0.949663285650624
0900600011164,Iztacalco,915,Bajo,121.214581513312,0.946882860797695
0900600011179,Iztacalco,8203,Bajo,122.071261839021,0.953574926285766
0900600011183,Iztacalco,2241,Muy bajo,124.394026282057,0.971719491183181
0900600011198,Iztacalco,2099,Medio,120.935709305925,0.944704415678049
0900600011200,Iztacalco,4449,Bajo,123.527427383203,0.964949945520716
0900700010017,Iztapalapa,5868,Bajo,121.737564646642,0.950968208940253
0900700010021,Iztapalapa,7518,Bajo,121.492012284323,0.949050045956841
0900700010036,Iztapalapa,10273,Bajo,122.797126734476,0.959245110682562
0900700010040,Iztapalapa,3860,Bajo,122.135984578361,0.954080516057394
0900700010055,Iztapalapa,3701,Muy bajo,124.684234682493,0.973986490392367
090070001006A,Iztapalapa,2957,Medio,119.507798778975,0.933550114043363
0900700010074,Iztapalapa,2480,Medio,120.926362069512,0.944631398571979
0900700010089,Iztapalapa,2144,Bajo,122.143345299352,0.954138015249839
0900700010093,Iztapalapa,1677,Muy bajo,124.486812878268,0.972444305282003
0900700010106,Iztapalapa,1524,Bajo,123.633318055494,0.965777123748442
0900700010110,Iztapalapa,1932,Bajo,123.497855580458,0.964718941685759
090070001013A,Iztapalapa,2880,Bajo,121.685384539882,0.950560597511426
0900700010144,Iztapalapa,1855,Medio,120.286956507786,0.939636602071936
0900700010178,Iztapalapa,2948,Bajo,121.982285857463,0.952879879279804
0900700010182,Iztapalapa,2946,Muy bajo,124.362565836429,0.97147373397818
0900700010197,Iztapalapa,2762,Muy bajo,124.055602591164,0.969075852203497
0900700010214,Iztapalapa,6202,Medio,120.471608223238,0.941079032037004
